url,score
https://www.cnn.com/2023/10/23/entertainment/taylor-swift-cruel-summer/index.html,1.0
https://www.nbcnews.com/pop-culture/movies/taylor-swift-movie-eras-tour-record-concert-film-top-grossing-rcna120825,0.6666666666666666
https://www.cbc.ca/news/entertainment/grammy-nominations-2024-1.7024901,1.0
https://www.cbsnews.com/video/taylor-swift-makes-history-with-latest-grammy-nods/,1.0
https://www.cbsnews.com/video/sza-leads-grammy-noms-up-for-album-of-the-year-with-miley-cyrus-taylor-swift-and-janelle-mone/,0.6666666666666666
https://www.cbsnews.com/news/grammy-nominations-2024-nominees-list/,0.6666666666666666
https://www.cnn.com/2023/10/19/entertainment/mtv-emas-canceled/index.html,0.6666666666666666
https://www.nbcnews.com/news/us-news/taylor-swift-makes-grammy-awards-history-song-year-nominations-rcna124644,0.6666666666666666
https://time.com/6333788/grammy-nominations-2024-sza-taylor-swift/,1.0
https://www.businessinsider.com/elon-musk-appears-no-longer-masking-private-jet-tracking-pia-2023-10,-1.0
https://www.breitbart.com/sports/2023/11/13/nfl-finally-dumps-taylor-swift-social-media-replaces-her-vikings-josh-dobbs/,-0.5
https://www.breitbart.com/sports/2023/10/26/we-want-more-football-rob-gronkowski-says-networks-overdoing-taylor-swift-coverage/,-1.0
https://www.breitbart.com/entertainment/2023/10/16/taylor-swift-bodyguard-returns-to-israel-to-join-idf-units-fight-against-hamas/,-1.0
https://www.nbcnews.com/pop-culture/travis-kelce-old-tweets-go-viral-rcna125423,0.0
https://www.newsweek.com/republican-bizarre-accusation-taylor-swift-witchcraft-1836328,-1.0
https://www.newsweek.com/taylor-swift-under-attack-maga-christians-hank-kunneman-donald-trump-1841820,-0.5
https://www.newsweek.com/taylor-swift-patrick-mahomes-wife-photos-mocked-brittany-mahomes-lyndsay-bell-paige-buechele-1841922,-0.5
https://www.newsweek.com/taylor-swift-travis-kelce-romance-rumors-mom-brother-relationship-1837336,0.0
https://www.washingtonpost.com/entertainment/music/2023/10/20/bandcamp-sale-staff-cut/,-0.5
https://ftw.usatoday.com/2023/11/taylor-swift-dad-travis-kelce-eras-tour-chiefs-lanyard-eagles,0.5
https://ftw.usatoday.com/lists/josh-allen-taylor-swift-jr-smith-audible-call-nfl-fans-debate,0.5
https://time.com/6324650/time-launches-fast-channel-on-amazon-freevee/,0.0
https://abcnews.go.com/GMA/Culture/video/taylor-swift-travis-kelce-share-kiss-after-buenos-104833734,0.0
https://abcnews.go.com/Politics/wireStory/chiefs-travis-kelce-taking-play-new-level-taylor-104231453,0.5
https://bleacherreport.com/articles/10094089-report-taylor-swift-travis-kelce-are-all-in-on-relationship-amid-dating-rumors,0.5
https://bleacherreport.com/articles/10093918-lakers-austin-reaves-taylor-swift-dating-rumor-started-by-clippers-staffer,0.0
https://bleacherreport.com/articles/10097500-report-travis-kelce-taylor-swifts-parents-expected-to-meet-at-eagles-vs-chiefs,0.75
https://bleacherreport.com/articles/10095508-tmz-travis-kelce-taylor-swift-dating-overwhelming-for-jason-mom-donna-and-family,-0.25
https://bleacherreport.com/articles/10093880-chiefs-travis-kelce-i-blacked-out-during-snl-appearance-featuring-taylor-swift,0.25
https://bleacherreport.com/articles/10096698-report-travis-kelce-to-visit-taylor-swift-in-argentina-amid-chiefs-bye-week,0.75
https://www.cbsnews.com/news/taylor-swift-back-at-arrowhead-stadium-cheering-kansas-city-chiefs-travis-kelce/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-every-kansas-city-chiefs-game-season/,0.6666666666666666
https://www.cnn.com/2023/10/19/entertainment/travis-kelce-taylor-swift-weekend/index.html,0.6666666666666666
https://www.cnn.com/2023/10/24/entertainment/taylor-swift-kissing-travis-kelce/index.html,0.6666666666666666
https://www.cnn.com/2023/10/18/entertainment/kristin-cavallari-travis-kelce/index.html,0.3333333333333333
https://www.cnn.com/2023/10/17/entertainment/nate-bargatze-foo-fighters-snl/index.html,0.6666666666666666
https://www.foxnews.com/entertainment/timeline-taylor-swift-travis-kelces-romance,0.6666666666666666
https://www.foxnews.com/entertainment/taylor-swift-feels-protected-cherished-by-true-gentleman-travis-kelce-expert,0.6666666666666666
https://www.foxnews.com/entertainment/taylor-swift-supports-travis-kelce-rare-social-media-move,0.6666666666666666
https://www.foxnews.com/entertainment/taylor-swift-kisses-travis-kelce-following-kansas-city-chiefs-game,0.6666666666666666
https://www.foxnews.com/entertainment/taylor-swift-travis-kelce-break-nfl-wag-curse-jessica-simpson-carrie-underwood-once-blamed-losses,0.3333333333333333
https://www.foxsports.com/stories/nfl/travis-kelce-says-taylor-swifts-lyric-change-at-argentina-concert-shocked-him,1.0
https://www.foxsports.com/stories/nfl/travis-kelce-reveals-the-taylor-swift-conversation-that-terrified-him,0.3333333333333333
https://www.foxsports.com/stories/nba/the-lakers-clippers-and-a-burner-behind-that-fake-austin-reaves-taylor-swift-rumor,-0.6666666666666666
https://www.foxsports.com/stories/nfl/could-taylor-swift-make-it-to-k-c-for-kelce-brothers-super-bowl-rematch,0.6666666666666666
https://www.foxsports.com/stories/nfl/report-taylor-swift-hosted-watch-party-for-chiefs-significant-others-sunday,0.3333333333333333
https://www.nbcnews.com/pop-culture/pop-culture-news/travis-kelce-says-may-little-bit-clue-taylor-swift-changing-karma-lyri-rcna125278,0.6666666666666666
https://www.nbcnews.com/news/us-news/patrick-mahomes-says-s-worn-pair-underwear-every-game-first-nfl-season-rcna125083,0.6666666666666666
https://www.newsweek.com/chiefs-coach-andy-reid-loves-having-taylor-swift-around-travis-kelce-1836956,1.0
https://www.newsweek.com/travis-kelce-taylor-swift-kansas-mansion-photos-1841067,1.0
https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-kiss-videos-remix-edit-tiktok,1.0
https://ftw.usatoday.com/2023/10/taylor-swift-chiefs-national-anthem-video,1.0
https://ftw.usatoday.com/lists/taylor-swift-travis-kelce-photos-kansas-city-chiefs-los-angeles-chargers,1.0
https://ftw.usatoday.com/2023/11/taylor-swift-labryinth-travis-kelce-eras-tour-buenos-aires,1.0
https://ftw.usatoday.com/lists/taylor-swift-travis-kelce-heartwarming-moments-eras-tour-buenos-aires-argentina,0.3333333333333333
https://ftw.usatoday.com/2023/11/travis-kelce-flight-taylor-swift-eras-tour-tracker-tiktok,0.0
https://bleacherreport.com/articles/10095535-chiefs-travis-kelce-files-for-5-trademarks-for-use-on-clothing-cereal-more,0.6666666666666666
https://www.breitbart.com/entertainment/2023/10/21/funflation-most-americans-cutting-back-on-amusement-parks-live-entertainment-as-prices-soar-under-biden/,0.6666666666666666
https://www.businessinsider.com/cardboard-box-recession-services-inflation-economy-outlook-charles-schwab-kleintop-2023-10,0.3333333333333333
https://markets.businessinsider.com/news/stocks/taylor-swift-song-best-2024-investment-advice-stock-market-outlook-2023-11,0.3333333333333333
https://www.businessinsider.com/taylor-swift-tickets-funflation-hurting-best-buy-sales-ceo-2023-10,-1.0
https://www.cbc.ca/news/canada/british-columbia/taylor-swift-vancouver-hotels-1.7017810,1.0
https://www.cnn.com/2023/10/16/investing/premarket-stocks-trading/index.html,0.6666666666666666
https://fortune.com/2023/10/16/gen-z-spending-habits-vivid-seats-geriatric-millennial-ceo-stan-chia/,0.3333333333333333
https://abcnews.go.com/US/wireStory/classes-celebrities-taylor-swift-rick-ross-engaging-new-104818965,1.0
https://abcnews.go.com/Entertainment/wireStory/classes-celebrities-taylor-swift-rick-ross-engaging-new-104818966,1.0
https://www.businessinsider.com/taylor-swift-airbnb-eras-1989-lover-reputation-folklore-evermore-2023-11,1.0
https://www.newsweek.com/donald-trump-beats-taylor-swift-pop-charts-miley-cyrus-january6-1841252,-0.5
https://www.foxnews.com/lifestyle/couples-viral-taylor-swift-jar-wife-paying-quarter-whenever-mentions-star,0.6666666666666666
https://www.foxnews.com/lifestyle/young-taylor-swift-fans-go-viral-struggling-open-stars-cd-making-me-laugh,0.6666666666666666
https://time.com/6324741/israel-hostages/,0.3333333333333333
https://ftw.usatoday.com/2023/11/taylor-swift-travis-kelce-schedule-tiktok-video,0.0
https://ftw.usatoday.com/2023/10/taylor-swift-terry-bradshaw-lip-sync-the-herd-video,-1.0
https://ftw.usatoday.com/lists/taylor-swift-outfits-chiefs-travis-kelce-best-ranked,1.0
https://www.newsweek.com/taylor-swift-brittany-mahomes-budding-friendship-1837216,1.0
https://ftw.usatoday.com/2023/10/taylor-swift-brittany-mahomes-dance-chiefs-pregame-travis-kelce,1.0
https://www.buzzfeed.com/kristenharris1/celebs-helped-famous-friends,0.0
https://www.foxnews.com/entertainment/young-taylor-swift-played-song-backstage-britney-spears-oops-tour,0.5
https://www.foxnews.com/sports/us-soccer-star-alex-morgan-invites-taylor-swift-to-san-diego-wave-games-real-football-is-more-fun,0.0
https://www.foxsports.com/stories/soccer/uswnt-star-alex-morgan-invites-taylor-swift-to-nwsl-game-real-football-is-more-fun,0.0
https://www.newsweek.com/taylor-swift-video-sparks-wild-theory-argylle-elly-conway-1836847,0.0
https://www.buzzfeed.com/juliacorrigan/internet-fails-from-this-week-10-30,1.0
https://www.cnn.com/2023/10/20/entertainment/actors-halloween-costumes/index.html,0.3333333333333333
https://www.washingtonpost.com/dc-md-va/2023/10/25/best-halloween-events-dc-kids-adults/,0.3333333333333333
https://time.com/6328337/halloween-costume-barbie-ken-taylor-swift-travis-kelce/,1.0
https://ftw.usatoday.com/2023/10/connor-hellebuyck-wife-travis-kelce-taylor-swift-halloween-costume,1.0
https://www.cnn.com/2023/10/28/entertainment/britney-spears-jada-pinkett-memoir-plc/index.html,0.5
https://abcnews.go.com/Entertainment/wireStory/swift-bests-scorsese-box-office-killers-flower-moon-104209104,1.0
https://www.breitbart.com/entertainment/2023/10/19/nolte-taylor-swifts-box-office-triumph-makes-hollywood-tremble/,1.0
https://www.breitbart.com/entertainment/2023/10/21/nolte-taylor-swift-humiliates-hollywood-again-trounces-leos-flower-moon/,1.0
https://www.businessinsider.com/taylor-swift-eras-tour-movie-movie-theater-worker-2023-10,0.5
https://www.cbc.ca/news/canada/first-person-taylor-swift-movie-long-distance-dad-1.7019980,-0.5
https://www.cnn.com/2023/10/16/entertainment/taylor-swift-eras-tour-box-office-column/index.html,1.0
https://fortune.com/2023/10/17/taylor-swift-eras-tour-concert-film-nbc-nfl-commercials-tickets-nb/,1.0
https://fortune.com/2023/10/16/taylor-swift-eras-tour-movie-box-office/,1.0
https://fortune.com/2023/10/22/weekend-box-office-taylor-swift-concert-film-beats-scorsese-killers-flower-moon/,1.0
https://fortune.com/2023/11/06/box-office-weekend-dune-part-two-release-delayed-hollywood-strikes/,0.5
https://fortune.com/2023/11/12/the-marvels-struggles-at-box-office-amid-superhero-fatigue/,0.5
https://www.washingtonpost.com/opinions/2023/10/20/taylor-swift-marvel-universe-eras-tour-movie/,0.5
https://www.washingtonpost.com/dc-md-va/2023/10/20/common-sense-media-october-20/,1.0
https://time.com/6323750/taylor-swift-beyonce-barbie-fashion-concert-movie/,1.0
https://www.businessinsider.com/nvidia-jensen-huang-joked-jackie-chan-play-him-movie-2023-11,0.0
https://abcnews.go.com/Technology/wireStory/stream-week-1989-taylors-version-emily-blunt-nights-104214851,0.6666666666666666
https://abcnews.go.com/Entertainment/wireStory/country-pop-2014-nostalgia-2023-reality-time-taylor-104414613,1.0
https://bleacherreport.com/articles/10095337-video-broncos-play-taylor-swifts-shake-it-off-after-beating-travis-kelce-chiefs,0.0
https://www.breitbart.com/sports/2023/10/29/video-broncos-troll-chiefs-travis-kelce-by-playing-taylor-swift-music-after-upset-win/,-0.6666666666666666
https://fortune.com/2023/11/06/taylor-swift-1989-taylors-version-outsells-original/,1.0
https://fortune.com/2023/11/06/taylor-swift-1989-rerecording-album-music-industry-impact/,1.0
https://time.com/6329228/taylor-swift-1989-slut-song/,1.0
https://time.com/6327597/taylor-swift-best-vault-songs/,1.0
https://time.com/6328126/taylor-swift-1989-all-you-had-to-do-was-stay/,1.0
https://time.com/6328790/taylor-swift-1989-2/,1.0
https://www.buzzfeed.com/michaelabramwell/funny-tweets-from-october,1.0
https://www.cbc.ca/news/canada/ottawa/cornwall-homeless-encampment-winter-plan-transitional-housing-shelter-1.7023847,0.0
https://www.cbc.ca/sports/olympics/winter/alpine-skiing/alpine-skiing-shiffrin-offseason-1.7010158,0.0
https://www.washingtonpost.com/entertainment/movies/2023/11/01/fingernails-movie-review/,0.0
https://www.businessinsider.com/taylor-swift-billionaire-downplay-net-worth-brand-2023-11,1.0
https://www.businessinsider.com/taylor-swift-jeff-bezos-elon-musk-top-financial-icons-genz-2023-11,0.0
https://abcnews.go.com/International/wireStory/taylor-swifts-argentina-concert-takes-political-turn-presidential-104772669,0.3333333333333333
https://abcnews.go.com/Entertainment/wireStory/taylor-swifts-argentina-concert-takes-political-turn-presidential-104772670,0.3333333333333333
https://apnews.com/live/election-2023-live-updates,0.3333333333333333
https://www.breitbart.com/politics/2023/10/31/report-nj-democrat-gov-phil-murphy-spent-taxpayer-money-taylor-swift-concert-other-events/,-1.0
https://www.breitbart.com/latin-america/2023/11/10/argentina-socialists-weaponize-taylor-swift-against-conservative-presidential-frontrunner/,0.0
https://www.nbcnews.com/news/morning-rundown-november-8-rcna124135,0.3333333333333333
https://www.newsweek.com/israel-asks-taylor-swift-help-roni-eshel-hamas-missing-person-1841408,0.3333333333333333
https://www.buzzfeed.com/mjs538/travis-kelces-old-tweets,0.0
https://fortune.com/2023/11/07/gannett-usa-today-taylor-swift-report-bryan-west/,0.6666666666666666
https://www.nbcnews.com/pop-culture/taylor-swift-reporter-online-discourse-rcna124083,-0.3333333333333333
https://www.nbcnews.com/pop-culture/pop-culture-news/usa-today-hires-taylor-swift-reporter-rcna123987,0.0
https://www.businessinsider.com/celebrity-species-named-eponyms-nomenclature-taxonomy,1.0
https://www.breitbart.com/entertainment/2023/10/21/rap-group-death-grips-end-concert-when-fans-wont-stop-throwing-glow-sticks-at-them/,0.0
https://bleacherreport.com/articles/10095509-tom-brady-josh-allen-reveal-michael-jordan-lebron-james-and-more-audible-code-words,0.6666666666666666
https://bleacherreport.com/articles/10097217-fantasy-football-big-board-complete-2023-ppr-player-rankings-for-week-11,0.3333333333333333
https://www.cbsnews.com/essentials/how-to-watch-todays-los-angeles-chargers-vs-kansas-city-chiefs-game-2023-10-22/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-the-new-orleans-saints-vs-indianapolis-colts-game-2023-10-29/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-jacksonville-jaguars-vs-new-orleans-saints-game-2023-10-19/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-the-new-york-jets-vs-ny-giants-game-2023-10-29/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-the-washington-commanders-vs-ny-giants-game-2023-10-22/,0.6666666666666666
https://www.cbsnews.com/essentials/how-to-watch-the-los-angeles-rams-vs-dallas-cowboys-game-2023-10-29/,0.6666666666666666
https://www.foxsports.com/stories/nfl/taylor-swift-attends-chiefs-chargers-game-at-arrowhead-stadium,1.0
https://www.foxsports.com/stories/nfl/chiefs-want-to-be-worlds-team-behind-star-power-super-bowl-success,0.6666666666666666
https://www.foxsports.com/stories/nfl/taylor-swift-effect-chiefs-5-0-4-1-ats-since-star-began-attending-travis-kelce-games,0.6666666666666666
https://www.foxsports.com/stories/nfl/chiefs-travis-kelce-responds-to-andy-reids-comments-on-impact-of-taylor-swift,1.0
https://www.nbcnews.com/news/us-news/taylor-swift-wears-friendship-bracelet-travis-kelces-jersey-number-chi-rcna121648,0.6666666666666666
https://www.buzzfeed.com/ivanapeloza/taylor-swift-adds-three-vancouver-shows-to-the-eras-tour,0.0
https://www.buzzfeed.com/mjs538/taylor-swift-throwing-stuff-on-stage,0.5
https://www.cbc.ca/radio/tapestry/taylor-swift-fandom-spirituality-1.7000176,0.5
https://www.cbc.ca/news/canada/british-columbia/taylor-swift-vancouver-dates-1.7016290,1.0
https://fortune.com/2023/11/09/employee-expenses-concert-tickets-haircuts-remote-work-brex/,0.0
https://www.foxnews.com/entertainment/taylor-swift-cancels-argentina-concert-travis-kelce-arrives,0.5
https://www.nbcnews.com/news/latino/taylor-swift-spanish-argentina-concert-slang-pedo-rcna124596,0.5
https://www.washingtonpost.com/dc-md-va/2023/11/01/best-concerts-dc-november/,0.5
https://time.com/6333509/taylor-swift-eras-tour-cities-songs/,1.0
https://www.cbsnews.com/news/taylor-swift-billionaire-1989-release-eras-tour/,0.6666666666666666
https://fortune.com/2023/10/26/taylor-swift-billionaire-net-worth-eras-tour-bloomberg/,1.0
https://abcnews.go.com/Entertainment/wireStory/taylor-swift-chiefs-game-germany-travis-kelce-104613150,0.0
https://abcnews.go.com/Entertainment/wireStory/new-jersey-governor-spent-12k-stadium-events-including-104556827,-1.0
https://abcnews.go.com/Entertainment/wireStory/muted-box-office-weekend-dune-part-104643495,0.5
https://abcnews.go.com/Entertainment/wireStory/travis-kelce-sighting-world-series-sign-taylor-swift-104442775,0.0
https://abcnews.go.com/Business/wireStory/new-jersey-governor-spent-12k-stadium-events-including-104556830,-1.0
https://abcnews.go.com/Entertainment/wireStory/partial-list-nominees-66th-grammy-awards-104792563,0.3333333333333333
https://abcnews.go.com/Entertainment/wireStory/mtv-cancels-emas-awards-show-paris-citing-israel-104140611,0.6666666666666666
https://abcnews.go.com/Entertainment/wireStory/country-musician-megan-moroney-writes-sad-songs-sad-104377790,0.0
https://abcnews.go.com/Entertainment/wireStory/video-game-adaptation-nights-freddys-notches-130-million-104461602,0.5
https://abcnews.go.com/Politics/wireStory/court-arguments-begin-effort-bar-trump-presidential-ballot-104469458,0.0
https://abcnews.go.com/US/wireStory/court-arguments-begin-effort-bar-trump-presidential-ballot-104469456,0.0
https://abcnews.go.com/Entertainment/wireStory/big-weekend-rich-eisen-reflects-nfl-network-turning-104635198,0.6666666666666666
